ID,gender,has_a_car,has_a_property,children_count,income,employment_status,education_level,marital_status,dwelling,age,employment_length,job_title,family_member_count,is_high_risk,cluster
5146202,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,28,6,Sales staff,3.0,0,0
5146203,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,28,6,Sales staff,3.0,0,0
5146204,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,28,6,Sales staff,3.0,0,0
5146205,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,28,6,Sales staff,3.0,0,2
5146246,F,N,Y,0,238500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,1
5146247,F,N,Y,0,238500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,1
5146249,F,N,Y,0,238500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,0
5146250,F,N,Y,0,238500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,1
5146252,F,N,Y,0,238500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,1
5146253,F,N,Y,0,238500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,1
5146257,M,Y,Y,0,211500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62,0,Unemployee,2.0,0,1
5146260,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,30,3,Security staff,3.0,0,1
5146261,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,30,3,Security staff,3.0,0,0
5146263,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,30,3,Security staff,3.0,0,1
5146264,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,30,3,Security staff,3.0,0,1
5146265,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,30,3,Security staff,3.0,0,1
5146266,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,30,3,Security staff,3.0,0,1
5146293,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,61,0,Unemployee,1.0,0,1
5146294,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,61,0,Unemployee,1.0,0,1
5146295,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,50,10,Security staff,2.0,0,0
5146297,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,50,10,Security staff,2.0,0,0
5146301,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,47,1,Laborers,2.0,0,1
5146313,F,N,N,0,180000.0,Working,Higher education,Civil marriage,With parents,27,2,Sales staff,2.0,0,0
5146331,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,1,Sales staff,2.0,0,0
5146334,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,1,Sales staff,2.0,0,0
5146336,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,1,Sales staff,2.0,0,0
5146337,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,1,Sales staff,2.0,0,0
5146353,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,33,4,HR staff,4.0,0,0
5146385,F,N,N,1,225000.0,Working,Secondary / secondary special,Separated,House / apartment,31,9,Laborers,2.0,0,1
5146389,F,N,Y,0,198000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,56,0,Unemployee,1.0,0,0
5146390,F,N,Y,0,198000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,56,0,Unemployee,1.0,0,0
5146391,F,N,Y,0,198000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,56,0,Unemployee,1.0,0,0
5146399,F,N,Y,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,54,5,Cleaning staff,1.0,0,0
5146400,F,N,Y,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,54,5,Cleaning staff,1.0,0,0
5146402,F,N,Y,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,54,5,Cleaning staff,1.0,0,0
5146403,M,N,Y,0,211500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27,3,Core staff,1.0,0,0
5146409,M,N,Y,0,211500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27,3,Core staff,1.0,0,0
5146424,F,N,Y,0,112500.0,Commercial associate,Higher education,Civil marriage,House / apartment,64,15,Medicine staff,2.0,0,1
5146426,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,24,1,Sales staff,2.0,0,0
5146427,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,24,1,Sales staff,2.0,0,2
5146429,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,24,1,Sales staff,2.0,0,0
5146472,F,Y,Y,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,39,10,Sales staff,2.0,0,1
5146498,M,N,N,0,225000.0,Commercial associate,Incomplete higher,Married,House / apartment,25,0,Sales staff,2.0,0,1
5146499,M,N,N,0,225000.0,Commercial associate,Incomplete higher,Married,House / apartment,25,0,Sales staff,2.0,0,2
5146500,M,N,N,0,225000.0,Commercial associate,Incomplete higher,Married,House / apartment,25,0,Sales staff,2.0,0,0
5146538,F,N,Y,2,144000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,44,8,Sales staff,4.0,0,0
5146539,F,N,Y,2,144000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,44,8,Sales staff,4.0,0,0
5146560,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,41,3,Laborers,4.0,0,0
5146561,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,41,3,Laborers,4.0,0,0
5146564,M,N,Y,0,31500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62,0,Unemployee,2.0,0,0
5146589,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,42,6,Laborers,2.0,0,0
5148426,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,46,9,Drivers,2.0,0,1
5148428,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,46,9,Drivers,2.0,0,1
5148430,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,46,9,Drivers,2.0,0,1
5148431,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,46,9,Drivers,2.0,0,1
5148443,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,31,6,Drivers,2.0,0,1
5148444,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,31,6,Drivers,2.0,0,2
5148445,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,31,6,Drivers,2.0,0,1
5148446,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,31,6,Drivers,2.0,0,0
5148448,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,31,6,Drivers,2.0,0,1
5148449,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,31,6,Drivers,2.0,0,2
5148453,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,31,6,Drivers,2.0,0,0
5148456,M,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,55,0,Unemployee,2.0,0,0
5148460,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,52,30,Laborers,2.0,0,0
5148461,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,52,30,Laborers,2.0,0,0
5148463,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,52,30,Laborers,2.0,0,0
5148469,M,Y,Y,0,517500.0,Pensioner,Higher education,Married,House / apartment,45,0,Unemployee,2.0,0,0
5148486,F,N,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,54,7,Managers,3.0,0,1
5148491,F,N,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,54,7,Managers,3.0,0,0
5148503,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58,0,Unemployee,2.0,0,1
5148504,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58,0,Unemployee,2.0,0,1
5148506,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58,0,Unemployee,2.0,0,1
5148510,M,Y,Y,0,306000.0,Commercial associate,Higher education,Separated,With parents,63,1,Laborers,1.0,0,2
5148525,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,1
5148537,F,N,Y,0,76500.0,Pensioner,Higher education,Single / not married,House / apartment,64,0,Unemployee,1.0,0,0
5148538,F,N,Y,0,76500.0,Pensioner,Higher education,Single / not married,House / apartment,64,0,Unemployee,1.0,0,0
5148540,F,N,Y,0,76500.0,Pensioner,Higher education,Single / not married,House / apartment,64,0,Unemployee,1.0,0,0
5148542,F,N,Y,0,76500.0,Pensioner,Higher education,Single / not married,House / apartment,64,0,Unemployee,1.0,0,0
5148543,F,N,Y,0,76500.0,Pensioner,Higher education,Single / not married,House / apartment,64,0,Unemployee,1.0,0,0
5148553,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,0
5148554,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,0
5148555,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,0
5148556,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,1
5148557,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,0
5148558,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,1
5148559,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,0
5148560,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,0
5148561,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,0
5148562,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,1
5148565,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,53,14,Sales staff,2.0,0,1
5148566,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,53,14,Sales staff,2.0,0,1
5148567,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,53,14,Sales staff,2.0,0,1
5148569,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,53,14,Sales staff,2.0,0,0
5148570,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,53,14,Sales staff,2.0,0,0
5148571,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,53,14,Sales staff,2.0,0,0
5148573,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,Unemployee,2.0,0,1
5148575,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,40,3,Managers,2.0,0,2
5148576,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,40,3,Managers,2.0,0,2
5148577,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,40,3,Managers,2.0,0,2
5148582,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,31,3,Drivers,2.0,1,0
5148583,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,31,3,Drivers,2.0,0,2
5148584,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,31,3,Drivers,2.0,1,0
5148585,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,31,3,Drivers,2.0,0,2
5148586,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,31,3,Drivers,2.0,0,1
5148590,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,39,4,Drivers,2.0,0,0
5148591,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,39,4,Drivers,2.0,0,0
5148592,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,39,4,Drivers,2.0,0,0
5148597,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,39,4,Drivers,2.0,0,0
5148609,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63,0,Unemployee,2.0,0,1
5148612,M,Y,Y,1,261000.0,Commercial associate,Higher education,Married,House / apartment,33,3,Drivers,3.0,0,0
5148614,M,Y,Y,1,261000.0,Commercial associate,Higher education,Married,House / apartment,33,3,Drivers,3.0,0,1
5148623,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63,0,Unemployee,1.0,0,0
5148624,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63,0,Unemployee,1.0,0,0
5148625,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63,0,Unemployee,1.0,0,0
5148648,F,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42,6,Laborers,3.0,0,2
5148650,F,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42,6,Laborers,3.0,0,2
5148651,F,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42,6,Laborers,3.0,0,1
5148652,F,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42,6,Laborers,3.0,0,1
5148653,F,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42,6,Laborers,3.0,0,0
5148655,F,N,N,0,67500.0,Commercial associate,Higher education,Married,House / apartment,30,1,Sales staff,2.0,0,0
5148656,F,N,N,0,67500.0,Commercial associate,Higher education,Married,House / apartment,30,1,Sales staff,2.0,0,1
5148657,F,N,N,0,67500.0,Commercial associate,Higher education,Married,House / apartment,30,1,Sales staff,2.0,0,1
5148659,M,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,35,6,High skill tech staff,3.0,0,0
5148667,F,N,Y,2,63000.0,Working,Secondary / secondary special,Married,House / apartment,28,3,Medicine staff,4.0,0,0
5148668,M,Y,Y,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,49,9,Security staff,3.0,0,1
5148669,M,Y,Y,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,49,9,Security staff,3.0,0,1
5148683,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52,1,Sales staff,2.0,0,0
5148687,F,N,Y,0,81000.0,Working,Secondary / secondary special,Widow,House / apartment,61,0,Cleaning staff,1.0,0,1
5148690,F,N,Y,0,81000.0,Working,Secondary / secondary special,Widow,House / apartment,61,0,Cleaning staff,1.0,0,1
5148693,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,57,0,Laborers,2.0,0,0
5148702,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,62,43,Core staff,2.0,0,1
5148703,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,62,43,Core staff,2.0,0,1
5148704,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,62,43,Core staff,2.0,0,0
5148705,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,62,43,Core staff,2.0,0,0
5148708,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,44,9,Sales staff,2.0,0,0
5148709,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,44,9,Sales staff,2.0,0,0
5148710,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,44,9,Sales staff,2.0,0,0
5148715,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63,0,Unemployee,1.0,0,0
5148729,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,37,1,Sales staff,2.0,0,0
5148730,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,37,1,Sales staff,2.0,0,0
5148731,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,37,1,Sales staff,2.0,0,0
5148732,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,37,1,Sales staff,2.0,0,1
5148734,F,Y,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,27,3,Medicine staff,2.0,0,2
5148735,F,Y,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,27,3,Medicine staff,2.0,1,1
5148736,F,Y,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,27,3,Medicine staff,2.0,0,0
5148744,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51,1,Medicine staff,2.0,0,2
5148745,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51,1,Medicine staff,2.0,0,2
5148758,F,N,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,49,9,Laborers,1.0,0,0
5148763,F,N,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,49,9,Laborers,1.0,0,1
5148773,M,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,28,6,Sales staff,2.0,0,0
5148774,M,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,28,6,Sales staff,2.0,0,0
5148775,M,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,28,6,Sales staff,2.0,0,0
5148776,M,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,28,6,Sales staff,2.0,0,0
5148777,M,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,28,6,Sales staff,2.0,0,0
5148778,M,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,28,6,Sales staff,2.0,0,0
5148787,F,Y,Y,1,139500.0,Working,Secondary / secondary special,Married,House / apartment,46,4,Sales staff,3.0,0,2
5148791,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,48,15,Managers,1.0,0,0
5148806,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,48,7,Laborers,1.0,0,1
5148810,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62,0,Unemployee,2.0,0,0
5148815,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62,0,Unemployee,2.0,0,1
5148817,F,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,55,12,Managers,2.0,0,0
5148818,F,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,55,12,Managers,2.0,0,1
5148819,F,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,55,12,Managers,2.0,0,1
5148820,F,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,55,12,Managers,2.0,0,1
5148821,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,39,8,Sales staff,3.0,0,2
5148822,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,39,8,Sales staff,3.0,0,1
5148823,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,39,8,Sales staff,3.0,0,2
5148824,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,39,8,Sales staff,3.0,0,2
5148828,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,39,8,Sales staff,3.0,0,2
5148829,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,39,8,Sales staff,3.0,0,2
5148831,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,39,8,Sales staff,3.0,0,2
5148832,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,39,8,Sales staff,3.0,0,1
5148833,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,31,1,Sales staff,3.0,0,2
5148834,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,31,1,Sales staff,3.0,0,2
5148836,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,31,1,Sales staff,3.0,0,2
5148837,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,31,1,Sales staff,3.0,0,2
5148838,M,Y,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,39,3,Security staff,2.0,0,1
5148840,M,Y,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,39,3,Security staff,2.0,0,0
5148845,F,Y,N,2,135000.0,Working,Higher education,Married,House / apartment,35,13,Accountants,4.0,0,1
5148846,F,Y,N,2,135000.0,Working,Higher education,Married,House / apartment,35,13,Accountants,4.0,0,1
5148849,F,Y,N,2,135000.0,Working,Higher education,Married,House / apartment,35,13,Accountants,4.0,0,0
5148851,F,Y,N,2,135000.0,Working,Higher education,Married,House / apartment,35,13,Accountants,4.0,0,0
5148852,F,Y,N,2,135000.0,Working,Higher education,Married,House / apartment,35,13,Accountants,4.0,0,1
5148853,M,Y,Y,0,261000.0,Working,Secondary / secondary special,Married,House / apartment,43,14,Laborers,2.0,0,0
5148855,M,Y,Y,0,261000.0,Working,Secondary / secondary special,Married,House / apartment,43,14,Laborers,2.0,0,0
5148857,M,N,N,2,112500.0,Working,Higher education,Married,House / apartment,31,12,Low-skill Laborers,4.0,0,1
5148859,M,N,N,2,112500.0,Working,Higher education,Married,House / apartment,31,12,Low-skill Laborers,4.0,0,1
5148862,M,Y,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45,1,Drivers,4.0,0,0
5148863,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,27,6,Drivers,1.0,0,1
5148865,F,N,Y,0,126000.0,Pensioner,Higher education,Married,House / apartment,60,0,Unemployee,2.0,0,2
5148867,F,N,Y,0,126000.0,Pensioner,Higher education,Married,House / apartment,60,0,Unemployee,2.0,0,2
5148870,F,N,Y,0,126000.0,Pensioner,Higher education,Married,House / apartment,60,0,Unemployee,2.0,0,2
5148881,F,Y,Y,0,202500.0,Working,Incomplete higher,Married,House / apartment,51,15,Accountants,2.0,0,0
5148890,F,N,Y,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,45,4,Laborers,1.0,0,0
5148891,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,50,4,Waiters/barmen staff,2.0,0,1
5148892,M,N,Y,0,90900.0,Pensioner,Secondary / secondary special,Married,House / apartment,61,0,Unemployee,2.0,0,0
5148895,M,N,Y,0,90900.0,Pensioner,Secondary / secondary special,Married,House / apartment,61,0,Unemployee,2.0,0,0
5148896,M,N,Y,0,90900.0,Pensioner,Secondary / secondary special,Married,House / apartment,61,0,Unemployee,2.0,0,0
5148897,M,N,Y,0,90900.0,Pensioner,Secondary / secondary special,Married,House / apartment,61,0,Unemployee,2.0,0,0
5148909,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,60,11,Laborers,2.0,0,1
5148910,F,N,Y,1,76500.0,Working,Higher education,Separated,House / apartment,32,3,Core staff,2.0,0,0
5148921,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,45,27,Laborers,2.0,0,2
5148923,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,45,27,Laborers,2.0,0,2
5148924,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,45,27,Laborers,2.0,0,2
5148925,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,45,27,Laborers,2.0,0,2
5148926,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,45,27,Laborers,2.0,0,0
5148930,F,Y,Y,3,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37,0,Laborers,5.0,0,2
5148932,M,Y,N,0,108000.0,Working,Secondary / secondary special,Married,Office apartment,47,3,Security staff,2.0,1,1
5148933,M,Y,N,0,108000.0,Working,Secondary / secondary special,Married,Office apartment,47,3,Security staff,2.0,0,0
5148936,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,44,9,Laborers,2.0,0,0
5148938,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,44,9,Laborers,2.0,0,0
5148939,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,44,9,Laborers,2.0,0,0
5148946,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,49,15,Laborers,2.0,0,0
5148947,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,49,15,Laborers,2.0,0,2
5148948,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,49,15,Laborers,2.0,0,2
5148954,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,49,15,Laborers,2.0,0,1
5148955,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,49,15,Laborers,2.0,0,2
5148960,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,49,15,Laborers,2.0,0,2
5148961,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,49,15,Laborers,2.0,0,2
5148962,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,49,15,Laborers,2.0,0,1
5148963,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,49,15,Laborers,2.0,0,0
5148965,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,49,15,Laborers,2.0,0,0
5148966,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,49,15,Laborers,2.0,0,1
5148975,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,50,28,High skill tech staff,2.0,0,1
5148978,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,50,28,High skill tech staff,2.0,0,2
5148980,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,50,28,High skill tech staff,2.0,0,2
5148981,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,50,28,High skill tech staff,2.0,0,0
5148987,F,Y,Y,1,540000.0,State servant,Incomplete higher,Married,House / apartment,36,0,Core staff,3.0,0,2
5148992,F,N,Y,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,48,14,Sales staff,1.0,0,1
5148996,F,Y,Y,1,202500.0,Commercial associate,Higher education,Married,House / apartment,43,4,Accountants,3.0,0,0
5149001,M,Y,Y,1,270000.0,Commercial associate,Higher education,Married,House / apartment,44,5,Managers,3.0,0,0
5149026,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63,0,Unemployee,2.0,0,0
5149030,F,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,48,3,Core staff,2.0,0,0
5149035,F,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,48,3,Core staff,2.0,0,0
5149040,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,54,10,Laborers,2.0,0,1
